form	lemma	POS	morph
ཀརྨ་པ་	ཀརྨ་པ་	NO_POS
ང་	ང་	PRON
འདྲ་	འདྲ་	VERB
བཞུགས་	བཞུགས་	VERB
དུས་	དུས་	NOUN
།		PUNCT
ཏྲེར་		NON_WORD
ག་	ག་	PRON
སྟག་	སྟག་	NOUN
གི་	གི་	PART
ས་	ས་	ADP
ར་	ལ་	PART
དབེན་པ་	དབེན་པ་	VERB
སྒོམ་ཆེན་	སྒོམ་ཆེན་	NOUN
ཞིག་	ཅིག་	PART
གིས་	གིས་	PART
གསོལ་བ་	གསོལ་བ་	VERB
བཏབ་པ་	བཏབ་པ་	VERB
ར་	ལ་	PART
བྱོན་	བྱོན་	VERB
ན་	ནས་	PART
ཆོ་	ཆོ་	NOUN
གསུང་	གསུང་	VERB
སྟེ་	སྟེ་	PART
འཇའ་	འཇའ་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
ཡལ་	ཡལ་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
འགྲོ་དོན་	འགྲོ་དོན་	NOUN
མཛད་	མཛད་	VERB
ཅིང་	ཅིང་	PART
ལྷོ་	ལྷོ་	NOUN
བརྒྱུད་	བརྒྱུད་	NO_POS
ལ་	ལ་	PART
ལམ་	གམ་	PART
ཕྱུང་	ཕྱུང་	VERB
ན་	ནས་	PART
ཡུལ་དབུས་	ཡུལ་དབུས་	NOUN
སུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
།		PUNCT
རྗེ་	རྗེ་	NO_POS
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
མགོན་པོ་	མགོན་པོ་	NOUN
སྒམ་པོ་	སྒམ་པོ་	PROPN
ར་	ལ་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
འི་	གི་	PART
གདན་ས་	གདན་ས་	NOUN
ངེད་	ངེད་	PRON
ཚ་བོ་	ཚ་བོ་	NOUN
ས་	གིས་	PART
འཛིན་	འཛིན་	VERB
དགོས་པ་	དགོས་པ་	VERB
འི་	གི་	PART
སྐབས་	སྐབས་	NOUN
བྱུང་	བྱུང་	VERB
།		PUNCT
བུ་ཆེན་	བུ་ཆེན་	NOUN
གྱི་	གི་	PART
ནང་	ནང་	NOUN
ན་	ལ་	PART
ཉིད་	ཉིད་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
ལྷག་པ་	ལྷག་པ་	VERB
མ་	མ་	PART
མཆིས་པ་	མཆིས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ངེད་	ངེད་	PRON
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
མགོན་	མགོན་	NOUN
དུ་	ལ་	PART
ཕེབ་	ཕེབ་	NO_POS
དགོས་	དགོས་	VERB
ཅེས་	ཅེས་	PART
གསོལ་བ་	གསོལ་བ་	VERB
བཏབ་	བཏབ་	VERB
ཀྱང་	ཀྱང་	PART
མ་	མ་	PART
ཕེབས་པ་	ཕེབས་པ་	VERB
ར་	ལ་	PART
ལམ་	གམ་	PART
འབྲི་	འབྲི་	VERB
ཁུང་	ཁུང་	NOUN
ཐེལ་	ཐེལ་	NO_POS
བརྒྱུད་པ་	བརྒྱུད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རྗེ་	རྗེ་	NO_POS
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
མགོན་པོ་	མགོན་པོ་	NOUN
ས་	གིས་	PART
འབམ་	འབམ་	NO_POS
ཐང་	ཐང་	NOUN
ན་	ནས་	PART
བསུ་བ་	བསུ་བ་	VERB
མཛད་	མཛད་	VERB
།		PUNCT
ཆོ་	ཆོ་	NOUN
གསན་	གསན་	NO_POS
ཞིང་	ཅིང་	PART
ཐུགས་	ཐུགས་	NOUN
ཡིད་	ཡིད་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
འདྲེ་	འདྲེ་	VERB
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
འགྲོ་མགོན་	འགྲོ་མགོན་	NOUN
ཀླུ་སྒྲུབ་	ཀླུ་སྒྲུབ་	PROPN
ཡིན་	ཡིན་	NO_POS
ཞེ་	ཅེས་	PART
བླ་མ་	བླ་མ་	NOUN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
ས་	གིས་	PART
ལུང་བསྟན་	ལུང་བསྟན་	NOUN
།		PUNCT
སྒམ་པོ་	སྒམ་པོ་	PROPN
ར་	ལ་	PART
གསེར་	གསེར་	NOUN
འབུམ་	འབུམ་	NUM
ཚ་	ཚ་	VERB
བཞི་	བཞི་	NUM
།		PUNCT
མདོ་	མདོ་	NOUN
མང་	མང་	VERB
ཚ་	ཚ་	VERB
གཅིག་	གཅིག་	NUM
།		PUNCT
གསེར་	གསེར་	NOUN
གྱི་	གི་	PART
གླེགས་བམ་	གླེགས་བམ་	NOUN
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
བཅུ་	བཅུ་	NUM
།		PUNCT
གཡུ་	གཡུ་	NOUN
ཆེན་	ཆེན་	NO_POS
བཅུ་	བཅུ་	NUM
།		PUNCT
མཛོ་	མཛོ་	NOUN
རྟ་	རྟ་	NOUN
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
འབུལ་བ་	འབུལ་བ་	VERB
མཛད་	མཛད་	VERB
།		PUNCT
ཇོ་བོ་	ཇོ་བོ་	NOUN
ཡི་གེ་	ཡི་གེ་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
དང་	དང་	NO_POS
།		PUNCT
ཤཱཀྱ་མུ་ནེ་	ཤཱཀྱ་མུ་ནེ་	PROPN
ས་	གིས་	PART
གཙོ་	གཙོ་	NOUN
མཛད་	མཛད་	VERB
དབུ་	དབུ་	NOUN
གཙང་	གཙང་	PROPN
གི་	གི་	PART
སྡེ་དགོན་	སྡེ་དགོན་	OTHER
རྣམས་	རྣམས་	DET
སུུ་		NON_WORD
རྟ་	རྟ་	NOUN
བདུན་ཅུ་	བདུན་ཅུ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནོར་	ནོར་	NOUN
ཆེན་	ཆེན་	NO_POS
བརྒྱ་	བརྒྱ་	NUM
ལྷག་	ལྷག་	NOUN
གི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
སོགས་	སོགས་	DET
མཛད་	མཛད་	VERB
།		PUNCT
སྤྱི་		
ཁོ་བོ་	ཁོ་བོ་	PRON
དབུ་	དབུ་	NOUN
སུ་	ལ་	PART
འོངས་པ་	འོངས་པ་	VERB
ལ་	ལ་	PART
དགོས་པ་	དགོས་པ་	VERB
བཞི་	བཞི་	NUM
ཡོད་	ཡོད་	VERB
།		PUNCT
རྗེ་	རྗེ་	NO_POS
སྒོམ་པ་	སྒོམ་པ་	VERB
ས་	གིས་	PART
ཁྱེད་	ཁྱེད་	PRON
ཁམས་	ཁམས་	NOUN
སུ་	ལ་	PART
སྐྱིད་སྡུག་	སྐྱིད་སྡུག་	NOUN
གང་	གང་	NO_POS
བྱུང་	བྱུང་	VERB
ཡང་	ཀྱང་	PART
དབུ་	དབུ་	NOUN
སུ་	ལ་	PART
ཡ་	ཡ་	OTHER
ཤོག་	ཤོག་	VERB
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
བཀའ་	བཀའ་	NOUN
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གདན་ས་	གདན་ས་	NOUN
ར་	ལ་	PART
གསེར་ཆོས་	གསེར་ཆོས་	NOUN
བརྒྱ་	བརྒྱ་	NUM
འབུལ་	འབུལ་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཞང་	ཞང་	PROPN
ཚལ་པ་	ཚལ་པ་	NOUN
སྒོམ་ཆེན་པ་	སྒོམ་ཆེན་པ་	NOUN
འཁྲུགས་པ་	འཁྲུགས་པ་	VERB
མཛད་པ་	མཛད་པ་	VERB
འདི་	འདི་	DET
།		PUNCT
རྣ་བ་	རྣ་བ་	NOUN
ར་	ལ་	PART
མ་	མ་	PART
སྙན་པ་	སྙན་པ་	VERB
ས་	གིས་	PART
བཤོལ་	བཤོལ་	VERB
འདེབས་པ་	འདེབས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གཞུ་	གཞུ་	NOUN
མཚུར་	མཚུར་	PROPN
གྱི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
དགོན་པ་	དགོན་པ་	NOUN
ཅིག་	ཅིག་	PART
བྱ་	བྱ་	VERB
སྙམ་པ་	སྙམ་པ་	VERB
སྟེ་	སྟེ་	PART
དོན་	དོན་	NOUN
བཞི་	བཞི་	NUM
ལ་	ལ་	PART
འོངས་	འོངས་	VERB
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
ཚལ་	ཚལ་	NOUN
དུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
།		PUNCT
འཁྲུགས་པ་	འཁྲུགས་པ་	VERB
བསྡུམས་པ་	བསྡུམས་པ་	NO_POS
ས་	གིས་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
ཞང་	ཞང་	PROPN
གི་	གི་	PART
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
ལ་	ལ་	PART
དག་སྣང་	དག་སྣང་	NOUN
མཐའ་ཡས་པ་	མཐའ་ཡས་པ་	ADJ
གཟིགས་	གཟིགས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཕྱག་	ཕྱག་	NOUN
ན་	ནས་	PART
འཇུས་	འཇུས་	VERB
ཏེ་	སྟེ་	PART
བྲོ་	བྲོ་	VERB
བརྡུངས་	བརྡུངས་	NO_POS
།		PUNCT
ཕྱི་	ཕྱི་	VERB
སྐུ་	སྐུ་	NOUN
མ་	མ་	PART
འདའ་	འདའ་	VERB
ཀྱི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
འཁྲུགས་པ་	འཁྲུགས་པ་	VERB
མ་	མ་	PART
མཛད་	མཛད་	VERB
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
བརྒྱད་ཅུ་	བརྒྱད་ཅུ་	NO_POS
བཞེས་པ་	བཞེས་པ་	VERB
འི་	གི་	PART
ས་མོ་	ས་མོ་	NO_POS
བྱ་	བྱ་	VERB
འི་	གི་	PART
ལོ་	ལོ་	NOUN
ར་	ལ་	PART
།		PUNCT
མཚུར་ཕུ་	མཚུར་ཕུ་	PROPN
འི་	གི་	PART
མཆོད་ཁང་	མཆོད་ཁང་	NOUN
གོང་	གོང་	NOUN
བཞེངས་པ་	བཞེངས་པ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
།		PUNCT
ཞང་	ཞང་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
མཆོད་ཁང་	མཆོད་ཁང་	NOUN
གོང་	གོང་	NOUN
གི་	གི་	PART
ཀ་རུ་	ཀ་རུ་	NO_POS
མ་	མ་	NOUN
གདུགས་	གདུགས་	NOUN
ཁམས་	ཁམས་	NOUN
གསུམ་	གསུམ་	NUM
ཟིལ་གནོན་	ཟིལ་གནོན་	NOUN
སོགས་	སོགས་	DET
སྣ་	སྣ་	NOUN
གསུམ་	གསུམ་	NUM
ཕུལ་	ཕུལ་	VERB
།		PUNCT
མཚུར་	མཚུར་	PROPN
ལྷ་ལུང་	ལྷ་ལུང་	PROPN
དུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
ཏེ་	སྟེ་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
ཡི་གེ་	ཡི་གེ་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
ཞལ་གཟིགས་	ཞལ་གཟིགས་	NO_POS
སོ་	གོ་	PART
།།		PUNCT
ཡང་	ཀྱང་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
དུ་	ལ་	PART
།		PUNCT
མདང་	མདང་	NO_POS
རྒྱ་གར་	རྒྱ་གར་	PROPN
གྱི་	གི་	PART
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
ཞིག་	ཅིག་	PART
ཏུ་	ལ་	PART
རྒྱ་གར་	རྒྱ་གར་	PROPN
གྱི་	གི་	PART
སྒྲུབ་	སྒྲུབ་	VERB
ཐོབ་	ཐོབ་	VERB
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
འགའ་	འགའ་	DET
དང་	དང་	NO_POS
ཚོགས་འཁོར་	ཚོགས་འཁོར་	NOUN
བྱས་པ་	བྱས་པ་	VERB
རྨིས་	རྨིས་	NO_POS
གསུང་	གསུང་	VERB
ངོ་	གོ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
དང་	དང་	NO_POS
དུས་	དུས་	NOUN
མཚུངས་པ་	མཚུངས་པ་	VERB
ར་	ལ་	PART
གཙང་	གཙང་	PROPN
ལ་སྟོད་	ལ་སྟོད་	PROPN
ཐང་	ཐང་	NOUN
ཆུང་	ཆུང་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
གཙུག་ལག་ཁང་	གཙུག་ལག་ཁང་	NOUN
ན་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
ཅིག་	ཅིག་	PART
ཐང་པ་	ཐང་པ་	NOUN
དྲུབས་	དྲུབས་	NO_POS
ཀྱིན་	གིན་	PART
ཡོད་	ཡོད་	VERB
ཙ་ན་	ཙ་ན་	NO_POS
།		PUNCT
ཨ་ཙ་ར་	ཨ་ཙ་ར་	NOUN
ར་	ར་	NOUN
ཀྱང་	ཀྱང་	PART
གོན་པ་	གོན་པ་	NON_WORD
ལག་	ལག་	NOUN
ན་	ལ་	PART
ཐོད་པ་	ཐོད་པ་	NOUN
ཐོགས་པ་	ཐོགས་པ་	VERB
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
།		PUNCT
བོད་	བོད་	PROPN
ཀྱི་	གི་	PART
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ཞབས་	ཞབས་	NOUN
རྗེན་	རྗེན་	NO_POS
ན་བཟའ་	ན་བཟའ་	NOUN
རས་རྐྱང་	རས་རྐྱང་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཕྱག་	ཕྱག་	NOUN
ན་	ལ་	PART
ཐོད་པ་	ཐོད་པ་	NOUN
དང་	དང་	NO_POS
སྦ་	སྦ་	PROPN
འི་	གི་	PART
བེར་	བེར་	NOUN
མ་	མ་	PART
ལྕག་	ལྕག་	NOUN
ཐོགས་པ་	ཐོགས་པ་	VERB
།		PUNCT
དུང་	དུང་	NOUN
གི་	གི་	PART
རྣ་རྒྱན་	རྣ་རྒྱན་	OTHER
ཡོད་པ་	ཡོད་པ་	VERB
ལོ་	གོ་	PART
བཅུ་དྲུག་	བཅུ་དྲུག་	NO_POS
ཙམ་	ཙམ་	DET
ལོན་པ་	ལོན་པ་	VERB
ཅིག་	ཅིག་	PART
དང་	དང་	NO_POS
བཞི་	བཞི་	NUM
བྱོན་	བྱོན་	VERB
།		PUNCT
བོད་	བོད་	PROPN
ཀྱི་	གི་	PART
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
དེ་	སྟེ་	PART
དང་	དང་	NO_POS
སྟོན་པ་	སྟོན་པ་	NOUN
གཉིས་	གཉིས་	NUM
གསུང་གླེང་	གསུང་གླེང་	NOUN
མང་	མང་	VERB
དུ་	ལ་	PART
མཛད་	མཛད་	VERB
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
གང་	གང་	NO_POS
ན་	ནས་	PART
བྱོན་	བྱོན་	VERB
དྲིས་པ་	དྲིས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
ངེད་	ངེད་	PRON
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གདན་	གདན་	NOUN
ན་	ནས་	PART
འོངས་	འོངས་	VERB
།		PUNCT
ཁ་ཆེ་	ཁ་ཆེ་	PROPN
དང་	དང་	NO_POS
པུ་	པུ་	NO_POS
ཧྲང་	ཧྲང་	NO_POS
ན་	ལ་	PART
ཚུ་		
ལ་	ལ་	PART
ལམ་	གམ་	PART
ཕྱུང་	ཕྱུང་	VERB
ན་	ནས་	PART
འོང་	འོང་	VERB
གསུངས་	གསུངས་	VERB
།		PUNCT
རྒྱ་གར་	རྒྱ་གར་	PROPN
དུ་	ལ་	PART
ཅི་	ཅི་	NO_POS
ལ་	ལ་	PART
བྱོན་	བྱོན་	VERB
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གདན་	གདན་	NOUN
གྱི་	གི་	PART
དུས་མཆོད་	དུས་མཆོད་	NOUN
ལ་	ལ་	PART
ཕྱིན་	ཕྱིན་	VERB
གསུངས་	གསུངས་	VERB
།		PUNCT
འོ་ན་	འོ་ན་	NO_POS
བྱ་ལོ་	བྱ་ལོ་	NOUN
འི་	གི་	PART
དུས་མཆོད་	དུས་མཆོད་	NOUN
ལ་	ལ་	PART
གྲུབ་ཐོབ་	གྲུབ་ཐོབ་	NOUN
མང་པོ་	མང་པོ་	ADJ
འབྱོན་པ་	འབྱོན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཟེར་བ་	ཟེར་བ་	VERB
ཁྱེད་	ཁྱེད་	PRON
དང་	དང་	NO_POS
མཇལ་	མཇལ་	NO_POS
ལམ་	གམ་	PART
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
།		PUNCT
རྒྱ་གར་	རྒྱ་གར་	PROPN
ལྷོ་ཕྱོགས་	ལྷོ་ཕྱོགས་	NOUN
ཛཱ་	ཛཱ་	NO_POS
ལནྡྷརའི་		NON_WORD
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཟླ་བ་	ཟླ་བ་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གནོན་པ་	གནོན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཧ་	ཧ་	NOUN
ཧ་	ཧ་	NOUN
སྒྲོག་པ་	སྒྲོག་པ་	VERB
འི་	གི་	PART
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
དུ་	ལ་	PART
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
བསྐོར་བ་	བསྐོར་བ་	VERB
ར་	ལ་	PART
འདོད་	འདོད་	VERB
ན་	ནས་	PART
གྲུབ་ཐོབ་	གྲུབ་ཐོབ་	NOUN
མངོན་པ་	མངོན་པ་	OTHER
ཤེས་པ་	ཤེས་པ་	VERB
མངའ་	མངའ་	VERB
ཤིང་	ཅིང་	PART
རྫུ་འཕྲུལ་	རྫུ་འཕྲུལ་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ཕོ་མོ་	ཕོ་མོ་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
གསོལ་བ་	གསོལ་བ་	VERB
བཏབ་པ་	བཏབ་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རྒྱ་གར་	རྒྱ་གར་	PROPN
ན་	ནས་	PART
བཞི་	བཞི་	NUM
འབྱོན་	འབྱོན་	NO_POS
།		PUNCT
བོད་	བོད་	PROPN
ཀྱི་	གི་	PART
གཉིས་	གཉིས་	NUM
དང་	དང་	NO_POS
དྲུག་	དྲུག་	NUM
འབྱོན་	འབྱོན་	NO_POS
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་	སྟེ་	PART
རྣམས་	རྣམས་	DET
སུ་	ལ་	PART
ལགས་	ལགས་	AUX
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཨིནྡྲ་		NON_WORD
བུདྡྷི་		NON_WORD
།		PUNCT
ནག་པོ་	ནག་པོ་	ADJ
སྤྱོད་པ་	སྤྱོད་པ་	VERB
།		PUNCT
ཛ་	ཛ་	OTHER
ལནྡྷ་		NON_WORD
ར་	ར་	ADP
།		PUNCT
ཤིང་ལོ་པ་	ཤིང་ལོ་པ་	NOUN
དང་	དང་	NO_POS
བཞི་	བཞི་	NUM
རྒྱ་གར་བ་	རྒྱ་གར་བ་	PROPN
ཡིན་	ཡིན་	NO_POS
།		PUNCT
བོད་	བོད་	PROPN
ཀྱི་	གི་	PART
གཉིས་	གཉིས་	NUM
ནི་	ནི་	NO_POS
དྷརྨ་		NON_WORD
ཀཱིརྟི་		NON_WORD
དང་	དང་	NO_POS
།		PUNCT
དྷརྨ་		NON_WORD
ཤཱི་		NON_WORD
ལ་	ལ་	PART
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་	སྟེ་	PART
གཉིས་	གཉིས་	NUM
གང་	གང་	NO_POS
ལགས་	ལགས་	AUX
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དྷརྨ་		NON_WORD
ཤཱི་		NON_WORD
ལ་	ལ་	PART
ནི་	ནི་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
བྱ་བ་	བྱ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
འཆི་མེད་	འཆི་མེད་	NOUN
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
གདམས་ངག་	གདམས་ངག་	NOUN
ཡོད་	ཡོད་	VERB
།		PUNCT
ད་ལྟ་	ད་ལྟ་	OTHER
མངའ་རིས་	མངའ་རིས་	PROPN
ཀྱི་	གི་	PART
སྟོད་	སྟོད་	NOUN
ན་	ལ་	PART
ལྷ་ཁང་	ལྷ་ཁང་	NOUN
ཅིག་	ཅིག་	PART
མཛད་	མཛད་	VERB
།		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
གཞན་དོན་	གཞན་དོན་	NOUN
སྒྲུབ་	སྒྲུབ་	VERB
།		PUNCT
ཤྲཱི་		NON_WORD
དྷརྨ་		NON_WORD
ཀཱིརྟི་		NON_WORD
ནི་	ནི་	NO_POS
དཔལ་	དཔལ་	OTHER
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
གྲགས་པ་	གྲགས་པ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལམ་	གམ་	PART
རྩ་	རྩ་	NUM
དང་	དང་	NO_POS
རླུང་	རླུང་	NOUN
བསྟེན་	བསྟེན་	VERB
ན་	ནས་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ལམ་	གམ་	PART
ཅིག་	ཅིག་	PART
ཆོད་	ཆོད་	VERB
ཀྱི་	གི་	PART
གདམས་ངག་	གདམས་ངག་	NOUN
ཡོད་	ཡོད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
བོད་ཡུལ་	བོད་ཡུལ་	PROPN
གྱི་	གི་	PART
སྨད་	སྨད་	NOUN
ན་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
།		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གྲགས་པ་	གྲགས་པ་	VERB
འི་	གི་	PART
མཚན་	མཚན་	NOUN
ནི་	ནི་	NO_POS
བླ་མ་	བླ་མ་	NOUN
དབུ་	དབུ་	NOUN
སེ་	སེ་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
ངེད་	ངེད་	PRON
ཀྱང་	ཀྱང་	PART
དེ་	དེ་	DET
ར་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
ན་རེ་	ན་རེ་	ADP
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
དབུ་	དབུ་	NOUN
སེ་	སེ་	NO_POS
དེ་	སྟེ་	PART
སྐུ་	སྐུ་	NOUN
སྙན་པ་	སྙན་པ་	VERB
ཆེ་བ་	ཆེ་བ་	VERB
ས་	གིས་	PART
ང་	ང་	PRON
ཡང་	ཀྱང་	PART
དེ་	དེ་	DET
ར་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
སྙམ་པ་	སྙམ་པ་	VERB
ལ་	ལ་	PART
སྐུ་ན་	སྐུ་ན་	NOUN
ས་	གིས་	PART
སུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
ཏེ་	སྟེ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
ཡིན་	ཡིན་	NO_POS
ཟེར་བ་	ཟེར་བ་	VERB
ས་	གིས་	PART
ཆོ་	ཆོ་	NOUN
མི་	མི་	PART
ཚ་	ཚ་	VERB
གྱིས་	གིས་	PART
དོགས་	དོགས་	NO_POS
ན་	ནས་	PART
ལུས་པ་	ལུས་པ་	VERB
ལགས་	ལགས་	AUX
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
།		PUNCT
སྟོན་པ་	སྟོན་པ་	NOUN
ཁྱེད་	ཁྱེད་	PRON
ཀྱིས་	གིས་	PART
བཟང་སྤྱོད་	བཟང་སྤྱོད་	OTHER
སྨོན་ལམ་	སྨོན་ལམ་	NOUN
ཡང་	ཀྱང་	PART
མ་	མ་	PART
གཟིགས་	གཟིགས་	VERB
སམ་	གམ་	PART
།		PUNCT
གདུལ་བྱ་	གདུལ་བྱ་	NOUN
གང་ཞིག་	གང་ཞིག་	NO_POS
གཅིག་	གཅིག་	NUM
ཙམ་	ཙམ་	DET
གྱི་	གི་	PART
།།		PUNCT
དོན་	དོན་	NOUN
དུ་	ལ་	PART
ཐུབ་པ་	ཐུབ་པ་	VERB
ས་	གིས་	PART
བསྐལ་པ་	བསྐལ་པ་	NOUN
ར་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
།།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
སྨིན་	སྨིན་	VERB
མཛད་	མཛད་	VERB
དེ་	སྟེ་	PART
།།		PUNCT
དྲོད་	དྲོད་	NOUN
བཤེར་	བཤེར་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
མྱུ་གུ་	མྱུ་གུ་	NOUN
བཞིན་	བཞིན་	NOUN
།།		PUNCT
